model,model_display,model_type,prompt_source,retriever,n_candidates,n_prompts,mean_num_pred_items,mean_num_strict_pred_items,candidate_valid_rate@10,raw_item_coverage@1,raw_unique_items@1,raw_avg_popularity@1,raw_catalog_match_rate@1,raw_item_coverage@5,raw_unique_items@5,raw_avg_popularity@5,raw_catalog_match_rate@5,raw_item_coverage@10,raw_unique_items@10,raw_avg_popularity@10,raw_catalog_match_rate@10,strict_item_coverage@1,strict_unique_items@1,strict_avg_popularity@1,strict_catalog_match_rate@1,strict_item_coverage@5,strict_unique_items@5,strict_avg_popularity@5,strict_catalog_match_rate@5,strict_item_coverage@10,strict_unique_items@10,strict_avg_popularity@10,strict_catalog_match_rate@10,paper_item_coverage@1,paper_unique_items@1,paper_avg_popularity@1,paper_catalog_match_rate@1,paper_item_coverage@5,paper_unique_items@5,paper_avg_popularity@5,paper_catalog_match_rate@5,paper_item_coverage@10,paper_unique_items@10,paper_avg_popularity@10,paper_catalog_match_rate@10,raw_hit_rate@1,raw_hit_rate@5,raw_hit_rate@10,raw_mrr@1,raw_mrr@5,raw_mrr@10,raw_precision@1,raw_precision@5,raw_precision@10,raw_recall@1,raw_recall@5,raw_recall@10,raw_f1@1,raw_f1@5,raw_f1@10,raw_ndcg@1,raw_ndcg@5,raw_ndcg@10,strict_hit_rate@1,strict_hit_rate@5,strict_hit_rate@10,strict_mrr@1,strict_mrr@5,strict_mrr@10,strict_precision@1,strict_precision@5,strict_precision@10,strict_recall@1,strict_recall@5,strict_recall@10,strict_f1@1,strict_f1@5,strict_f1@10,strict_ndcg@1,strict_ndcg@5,strict_ndcg@10,paper_hit_rate@1,paper_hit_rate@5,paper_hit_rate@10,paper_mrr@1,paper_mrr@5,paper_mrr@10,paper_precision@1,paper_precision@5,paper_precision@10,paper_recall@1,paper_recall@5,paper_recall@10,paper_f1@1,paper_f1@5,paper_f1@10,paper_ndcg@1,paper_ndcg@5,paper_ndcg@10,paper_ndcg@10_mean,paper_ndcg@10_ci_low,paper_ndcg@10_ci_high
Llama-3.3-70B,Llama-3.3-70B,local_hf,ease_c250,EASE,c250,999,9.982982982982984,8.581581581581581,0.8581581581581582,0.05805892547660312,402.0,72.48533872598584,0.98998998998999,0.16522241478913924,1144.0,64.08767100433768,0.9893893893893894,0.23295782784517619,1613.0,59.67484746651413,0.980980980980981,0.05632582322357019,390.0,72.38877755511022,0.998998998998999,0.14615829000577701,1012.0,62.7685537742151,0.990990990990991,0.20335066435586366,1408.0,59.164063841969664,0.8581581581581582,0.05632582322357019,390.0,72.38877755511022,0.998998998998999,0.14615829000577701,1012.0,62.7685537742151,0.990990990990991,0.20335066435586366,1408.0,59.164063841969664,0.8581581581581582,0.09009009009009009,0.1891891891891892,0.25825825825825827,0.09009009009009009,0.12502502502502502,0.13421437310326198,0.09009009009009009,0.042242242242242246,0.03003003003003003,0.05316983650316984,0.11356356356356356,0.1604104104104104,0.06283426283426283,0.05863742530409198,0.04889517389517389,0.09009009009009009,0.09831076830734932,0.11613708854809843,0.1031031031031031,0.2082082082082082,0.2552552552552553,0.1031031031031031,0.14137470804137472,0.14796582296582295,0.1031031031031031,0.04604604604604605,0.02962962962962963,0.059009009009009,0.12519185852519185,0.15824157490824156,0.07064207064207063,0.06407699185476964,0.048238339905006575,0.1031031031031031,0.10933099042938266,0.12231386145123282,0.1031031031031031,0.2082082082082082,0.2552552552552553,0.1031031031031031,0.14137470804137472,0.14796582296582295,0.1031031031031031,0.04604604604604605,0.02962962962962963,0.059009009009009,0.12519185852519185,0.15824157490824156,0.07064207064207063,0.06407699185476964,0.048238339905006575,0.1031031031031031,0.10933099042938266,0.12231386145123282,0.12231386145123282,0.1072176922297938,0.13724033767902616
Llama-3.3-70B,Llama-3.3-70B,local_hf,sasrec_c250,SASRec,c250,999,9.977977977977979,8.434434434434435,0.8434434434434436,0.05430387059503177,376.0,80.36097067745197,0.98998998998999,0.1464471403812825,1014.0,71.76651651651652,0.9903903903903905,0.18500866551126516,1281.0,64.69060052115607,0.9823823823823824,0.049104563835932986,340.0,80.6432865731463,0.998998998998999,0.1169844020797227,810.0,70.11643286573145,0.9875875875875876,0.1415366839976892,980.0,64.31843329516175,0.8434434434434436,0.049104563835932986,340.0,80.6432865731463,0.998998998998999,0.1169844020797227,810.0,70.11643286573145,0.9875875875875876,0.1415366839976892,980.0,64.31843329516175,0.8434434434434436,0.08808808808808809,0.17017017017017017,0.24624624624624625,0.08808808808808809,0.1147313980647314,0.12476206365095253,0.08808808808808809,0.03803803803803804,0.02822822822822823,0.05180180180180179,0.10648982315648982,0.15293626960293627,0.06134706134706134,0.05321215876771433,0.046044429377762715,0.08808808808808809,0.09104443554498617,0.10897033422339819,0.10510510510510511,0.1921921921921922,0.24324324324324326,0.10510510510510511,0.13458458458458458,0.14142475809142474,0.10510510510510511,0.04284284284284284,0.02792792792792793,0.062395729062395724,0.11728395061728394,0.1511845178511845,0.07359264025930692,0.0596321429654763,0.045552595552595554,0.10510510510510511,0.10487558655458509,0.11797749591667488,0.10510510510510511,0.1921921921921922,0.24324324324324326,0.10510510510510511,0.13458458458458458,0.14142475809142474,0.10510510510510511,0.04284284284284284,0.02792792792792793,0.062395729062395724,0.11728395061728394,0.1511845178511845,0.07359264025930692,0.0596321429654763,0.045552595552595554,0.10510510510510511,0.10487558655458509,0.11797749591667488,0.11797749591667488,0.10309361440020551,0.13345161516404383
claude-opus-4-6,Claude Opus 4.6,api,ease_c250,EASE,c250,999,9.964964964964965,9.91091091091091,0.991091091091091,0.07264586943963028,503.0,66.6040404040404,0.990990990990991,0.16998844598497978,1177.0,65.20646566164154,0.991991991991992,0.22616984402079723,1566.0,59.073906436946636,0.9927927927927928,0.07293471981513576,505.0,66.72261306532663,0.995995995995996,0.16955517042172155,1174.0,65.45246231155778,0.9951951951951953,0.22559214326978624,1562.0,59.14998883305415,0.991091091091091,0.07293471981513576,505.0,66.72261306532663,0.995995995995996,0.16955517042172155,1174.0,65.45246231155778,0.9951951951951953,0.22559214326978624,1562.0,59.14998883305415,0.991091091091091,0.21021021021021022,0.3433433433433433,0.3923923923923924,0.21021021021021022,0.26267934601267934,0.269314552647886,0.21021021021021022,0.08328328328328327,0.05005005005005005,0.1401735068401735,0.22884551217884552,0.27100433767100435,0.1591639258305925,0.11561178783401008,0.08138951472284807,0.21021021021021022,0.21541326666248858,0.23162761814586316,0.2072072072072072,0.3383383383383383,0.38738738738738737,0.2072072072072072,0.2593426760093427,0.2659778826445493,0.2072072072072072,0.08148148148148147,0.04904904904904905,0.13783783783783782,0.22434100767434098,0.26633299966633306,0.15666142332809,0.113221952110841,0.07984163817497152,0.2072072072072072,0.21157469006507673,0.22771106148216722,0.2072072072072072,0.3383383383383383,0.38738738738738737,0.2072072072072072,0.2593426760093427,0.2659778826445493,0.2072072072072072,0.08148148148148147,0.04904904904904905,0.13783783783783782,0.22434100767434098,0.26633299966633306,0.15666142332809,0.113221952110841,0.07984163817497152,0.2072072072072072,0.21157469006507673,0.22771106148216722,0.22771106148216722,0.20605400409119212,0.24895120690677008
claude-opus-4-6,Claude Opus 4.6,api,sasrec_c250,SASRec,c250,999,9.932932932932934,9.844844844844845,0.9844844844844844,0.0668688619295205,463.0,71.06230847803882,0.97997997997998,0.14298093587521662,990.0,70.54007736293308,0.984984984984985,0.19194107452339687,1329.0,61.378608993110504,0.986986986986987,0.067157712305026,465.0,70.72782258064517,0.992992992992993,0.1431253610629694,991.0,70.5573924731183,0.991991991991992,0.19064124783362218,1320.0,61.43790882616487,0.9844844844844844,0.067157712305026,465.0,70.72782258064517,0.992992992992993,0.1431253610629694,991.0,70.5573924731183,0.991991991991992,0.19064124783362218,1320.0,61.43790882616487,0.9844844844844844,0.2002002002002002,0.33733733733733734,0.37737737737737737,0.2002002002002002,0.25468802135468804,0.26024953524953526,0.2002002002002002,0.08208208208208208,0.04734734734734734,0.130347013680347,0.22035368702035368,0.252002002002002,0.14935411602078266,0.11354341354341356,0.07689978523311858,0.2002002002002002,0.20732546690815398,0.21949884531255895,0.1941941941941942,0.32732732732732733,0.3663663663663664,0.1941941941941942,0.2469803136469803,0.2523749940416607,0.1941941941941942,0.07987987987987989,0.04614614614614615,0.12467467467467466,0.21247914581247912,0.2439606272939606,0.14346727680061014,0.11017662684329352,0.07486814986814987,0.1941941941941942,0.19990817473348713,0.21193706170015508,0.1941941941941942,0.32732732732732733,0.3663663663663664,0.1941941941941942,0.2469803136469803,0.2523749940416607,0.1941941941941942,0.07987987987987989,0.04614614614614615,0.12467467467467466,0.21247914581247912,0.2439606272939606,0.14346727680061014,0.11017662684329352,0.07486814986814987,0.1941941941941942,0.19990817473348713,0.21193706170015508,0.21193706170015508,0.19129206503331167,0.2333427133844921
