model,model_display,prompt_idx,temperature,n_trials,raw_ndcg@10_mean,raw_ndcg@10_std,strict_ndcg@10_mean,strict_ndcg@10_std,candidate_valid_rate@10_mean,raw_jaccard_distance@10,strict_jaccard_distance@10,raw_list_position_distance@10,strict_list_position_distance@10,raw_exact_list_agreement@10,strict_exact_list_agreement@10,raw_item_coverage@10,raw_unique_items@10,raw_avg_popularity@10,raw_catalog_match_rate@10,strict_item_coverage@10,strict_unique_items@10,strict_avg_popularity@10,strict_catalog_match_rate@10,raw_ndcg@10_cv,strict_ndcg@10_cv
Llama-3.1-8B,Llama-3.1-8B,774,1.0,20,0.0,0.0,0.0,0.0,0.6499999999999999,0.8565260383931965,0.9212483203930575,0.9126315789473686,0.7352631578947367,0.0,0.0,0.008087810514153668,56.0,19.810892857142857,0.85,0.007221259387637204,50.0,19.67312030075188,0.61,,
Llama-3.1-8B,Llama-3.1-8B,774,2.0,20,0.0,0.0,0.0,0.0,0.12,0.9885258812666341,0.7814703425229742,0.9836842105263158,0.1952631578947368,0.0,0.19473684210526315,0.0027440785673021376,19.0,15.380952380952381,0.15,0.002166377816291161,15.0,17.183333333333334,0.11500000000000002,,
Llama-3.1-8B,Llama-3.1-8B,776,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,6.8,1.0,0.0014442518775274408,10.0,6.8,1.0,,
Llama-3.1-8B,Llama-3.1-8B,776,0.5,20,0.016666666666666666,0.07453559924999299,0.01934264036172708,0.08650291742630577,0.9400000000000001,0.438976289945819,0.41333883952305,0.8236842105263158,0.8,0.0,0.0,0.0027440785673021376,19.0,11.398472222222221,0.8899999999999999,0.002455228191796649,17.0,10.979722222222223,0.875,4.47213595499958,4.4721359549995805
Llama-3.1-8B,Llama-3.1-8B,776,1.0,20,0.031546487678572877,0.14108018180129694,0.031546487678572877,0.14108018180129694,0.845,0.8134699543571957,0.7916853001297762,0.9489473684210527,0.8973684210526316,0.0,0.0,0.006787983824378971,47.0,22.70714285714286,0.8150000000000002,0.006354708261120739,44.0,20.329583333333336,0.78,4.472135954999579,4.472135954999579
Llama-3.1-8B,Llama-3.1-8B,776,2.0,20,0.0,0.0,0.0,0.0,0.195,0.9948592804548483,0.9330075187969925,0.9868421052631579,0.29105263157894745,0.0,0.05789473684210526,0.004332755632582322,30.0,64.72044817927171,0.20999999999999996,0.00389948006932409,27.0,17.833333333333332,0.18000000000000002,,
Llama-3.1-8B,Llama-3.1-8B,820,0.0,20,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,44.20000000000001,1.0,0.0007221259387637204,5.0,9.599999999999998,0.5,,
Llama-3.1-8B,Llama-3.1-8B,820,0.5,20,0.01934264036172708,0.08650291742630577,0.05,0.22360679774997894,0.515,0.7292564387073105,0.8309821757190177,0.8147368421052632,0.5536842105263158,0.0,0.0,0.005921432697862507,41.0,44.63055555555556,0.86,0.005054881571346043,35.0,17.939603174603175,0.505,4.4721359549995805,4.472135954999579
Llama-3.1-8B,Llama-3.1-8B,820,1.0,20,0.11967389684036189,0.19120461512757303,0.22975964202381244,0.3873979293029722,0.55,0.8573606554083578,0.9155305272642734,0.9531578947368422,0.6410526315789474,0.0,0.0,0.008376660889659156,58.0,40.56246031746032,0.78,0.007510109763142692,52.0,23.65936507936508,0.53,1.5977136215646843,1.686100856924307
Llama-3.1-8B,Llama-3.1-8B,820,2.0,20,0.0,0.0,0.0,0.0,0.13500000000000004,0.9950681657704633,0.9156140350877193,0.9857894736842105,0.20736842105263154,0.0,0.07894736842105263,0.0031773541305603697,22.0,19.273809523809526,0.13,0.0030329289428076256,21.0,19.48809523809524,0.125,,
Llama-3.1-8B,Llama-3.1-8B,829,0.0,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0012998266897746968,9.0,26.555555555555554,0.8999999999999998,0.0012998266897746968,9.0,26.555555555555554,0.8999999999999998,,
Llama-3.1-8B,Llama-3.1-8B,829,0.5,20,0.0,0.0,0.0,0.0,0.8950000000000001,0.7479634895367337,0.7307062166600621,0.922105263157895,0.9094736842105263,0.0,0.0,0.006065857885615251,42.0,22.039067460317458,0.8099999999999999,0.005488157134604275,38.0,22.23628968253968,0.76,,
Llama-3.1-8B,Llama-3.1-8B,829,1.0,20,0.0,0.0,0.0,0.0,0.9199999999999999,0.8842082825743408,0.8786927982713791,0.9742105263157896,0.9484210526315792,0.0,0.0,0.007943385326400924,55.0,19.509444444444444,0.8,0.007510109763142692,52.0,20.1005753968254,0.7500000000000002,,
Llama-3.1-8B,Llama-3.1-8B,829,2.0,20,0.0,0.0,0.0,0.0,0.125,0.9958790164265152,0.8440350877192982,0.9631578947368421,0.1931578947368421,0.0,0.14736842105263157,0.0033217793183131137,23.0,11.05952380952381,0.13999999999999999,0.0028885037550548816,20.0,12.611111111111112,0.125,,
Llama-3.1-8B,Llama-3.1-8B,837,0.0,20,0.0,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.00028885037550548814,2.0,1.5,0.20000000000000004,0.00028885037550548814,2.0,1.5,0.20000000000000004,,
Llama-3.1-8B,Llama-3.1-8B,837,0.5,20,0.0,0.0,0.0,0.0,0.5700000000000001,0.7086388125073558,0.6511216853322116,0.8873684210526317,0.6768421052631579,0.0,0.010526315789473684,0.0028885037550548816,20.0,11.410277777777777,0.5900000000000001,0.0027440785673021376,19.0,10.735277777777776,0.5700000000000001,,
Llama-3.1-8B,Llama-3.1-8B,837,1.0,20,0.0,0.0,0.0,0.0,0.78,0.9238248678972973,0.9147373100619801,0.9810526315789474,0.9226315789473685,0.0,0.0,0.009820912767186597,68.0,21.430277777777782,0.7750000000000001,0.009676487579433853,67.0,21.119722222222222,0.7650000000000001,,
Llama-3.1-8B,Llama-3.1-8B,837,2.0,20,0.0,0.0,0.0,0.0,0.11500000000000002,0.99661292032972,0.9147368421052632,0.9626315789473685,0.1752631578947369,0.0,0.08421052631578947,0.0033217793183131137,23.0,13.25595238095238,0.12500000000000003,0.0030329289428076256,21.0,13.482142857142858,0.11500000000000002,,
Llama-3.1-8B,Llama-3.1-8B,920,0.0,20,0.0,0.0,0.0,0.0,0.8999999999999998,0.06124401913875596,0.06736842105263156,0.13473684210526315,0.13473684210526315,0.6631578947368421,0.6631578947368421,0.0015886770652801848,11.0,53.7,1.0,0.0014442518775274408,10.0,45.55555555555556,0.8999999999999998,,
Llama-3.1-8B,Llama-3.1-8B,920,0.5,20,0.0,0.0,0.0,0.0,0.75,0.7356563054746208,0.748162342473488,0.9236842105263158,0.8505263157894738,0.0,0.015789473684210527,0.004766031195840554,33.0,34.18444444444445,0.79,0.004332755632582322,30.0,29.28377192982456,0.7150000000000001,,
Llama-3.1-8B,Llama-3.1-8B,920,1.0,20,0.0,0.0,0.0,0.0,0.72,0.9375301902847935,0.9266756234776032,0.9789473684210527,0.8873684210526317,0.0,0.015789473684210527,0.009820912767186597,68.0,25.493320105820104,0.74,0.009532062391681109,66.0,21.277731092436976,0.6950000000000001,,
Llama-3.1-8B,Llama-3.1-8B,920,2.0,20,0.0,0.0,0.0,0.0,0.12500000000000003,0.9950129521231036,0.8456140350877194,0.9557894736842105,0.19210526315789472,0.0,0.14736842105263157,0.0033217793183131137,23.0,19.352564102564102,0.135,0.0030329289428076256,21.0,15.25,0.12000000000000002,,
Llama-3.1-8B,Llama-3.1-8B,957,0.0,20,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,1.0,1.0,0.0004332755632582322,3.0,9.666666666666664,0.29999999999999993,0.0004332755632582322,3.0,9.666666666666664,0.29999999999999993,,
Llama-3.1-8B,Llama-3.1-8B,957,0.5,20,0.0,0.0,0.0,0.0,0.5349999999999999,0.8374592940734784,0.8282235965788598,0.9321052631578949,0.6894736842105265,0.0,0.005263157894736842,0.004766031195840554,33.0,19.147117794486213,0.55,0.004332755632582322,30.0,18.76115288220551,0.53,,
Llama-3.1-8B,Llama-3.1-8B,957,1.0,20,0.0,0.0,0.0,0.0,0.6900000000000001,0.9307103249709572,0.9126335837365249,0.9868421052631579,0.815263157894737,0.0,0.0,0.008665511265164644,60.0,20.712281746031746,0.7150000000000001,0.008087810514153668,56.0,21.12043650793651,0.685,,
Llama-3.1-8B,Llama-3.1-8B,957,2.0,20,0.0,0.0,0.0,0.0,0.2,0.9944542172291887,0.9449122807017544,0.9563157894736841,0.30210526315789477,0.0,0.042105263157894736,0.004766031195840554,33.0,12.00140056022409,0.2,0.004477180820335066,31.0,10.032738095238095,0.19,,
Llama-3.2-3B,Llama-3.2-3B,83,0.0,20,0.33790810408827104,0.009387231520636826,0.39561755740231186,0.01798488786713407,0.7200000000000001,0.14035087719298242,0.16842105263157894,0.2694736842105263,0.20210526315789473,0.6631578947368421,0.6631578947368421,0.0014442518775274408,10.0,20.044444444444444,0.8200000000000001,0.0011554015020219526,8.0,20.20952380952381,0.6199999999999999,0.027780427302757496,0.04546028741804514
Llama-3.2-3B,Llama-3.2-3B,83,0.5,20,0.29170636520687887,0.15714963624846276,0.35367978494398095,0.20242556721425545,0.78,0.6073022687078823,0.6732221871695557,0.8005263157894738,0.6836842105263157,0.0,0.0,0.004043905257076834,28.0,16.337083333333332,0.865,0.003755054881571346,26.0,16.09454365079365,0.6849999999999999,0.5387254273214499,0.5723413546135171
Llama-3.2-3B,Llama-3.2-3B,83,1.0,20,0.14420705370899348,0.21029945024708033,0.18957440876375414,0.29274279245700147,0.735,0.8729125589436002,0.8927256055777729,0.9357894736842106,0.7463157894736843,0.0,0.0,0.008087810514153668,56.0,20.522876984126988,0.7949999999999999,0.007221259387637204,50.0,15.18984126984127,0.645,1.458315975801432,1.544210499539602
Llama-3.2-3B,Llama-3.2-3B,83,2.0,20,0.02153382790366965,0.09630220601677428,0.025,0.11180339887498947,0.14500000000000002,0.996179854852659,0.837124060150376,0.9552631578947368,0.23842105263157892,0.0,0.15263157894736842,0.0031773541305603697,22.0,23.171626984126984,0.13999999999999999,0.0028885037550548816,20.0,25.55357142857143,0.13,4.47213595499958,4.472135954999579
Llama-3.2-3B,Llama-3.2-3B,86,0.0,20,0.0,0.0,0.0,0.0,0.8999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,9.900000000000002,1.0,0.0012998266897746968,9.0,8.0,0.8999999999999998,,
Llama-3.2-3B,Llama-3.2-3B,86,0.5,20,0.0,0.0,0.0,0.0,0.6650000000000001,0.7688804085355738,0.7851957197429335,0.8905263157894736,0.7610526315789472,0.0,0.0,0.005921432697862507,41.0,21.767878028404343,0.8250000000000002,0.00389948006932409,27.0,13.289933166248957,0.5999999999999999,,
Llama-3.2-3B,Llama-3.2-3B,86,1.0,20,0.0,0.0,0.0,0.0,0.555,0.9249765883727916,0.9241477824720861,0.961578947368421,0.7610526315789475,0.0,0.015789473684210527,0.009820912767186597,68.0,17.61624779541446,0.68,0.00707683419988446,49.0,13.643551587301587,0.5,,
Llama-3.2-3B,Llama-3.2-3B,86,2.0,20,0.0,0.0,0.0,0.0,0.045,0.9860007305713677,0.5824561403508772,0.8778947368421053,0.07789473684210525,0.0,0.4105263157894737,0.002166377816291161,15.0,18.378205128205128,0.11500000000000002,0.0008665511265164644,6.0,5.583333333333333,0.04,,
Llama-3.2-3B,Llama-3.2-3B,92,0.0,20,0.0,0.0,0.0,0.0,0.5400000000000001,0.19248120300751878,0.16842105263157894,0.13473684210526315,0.10105263157894737,0.6631578947368421,0.6631578947368421,0.0005777007510109763,4.0,19.3,0.36000000000000004,0.0005777007510109763,4.0,19.3,0.36000000000000004,,
Llama-3.2-3B,Llama-3.2-3B,92,0.5,20,0.0,0.0,0.0,0.0,0.6450000000000001,0.7749829058562966,0.742905557205093,0.9073684210526317,0.7105263157894737,0.0,0.005263157894736842,0.003610629693818602,25.0,26.487103174603174,0.5849999999999999,0.0034662045060658577,24.0,15.009920634920636,0.5299999999999999,,
Llama-3.2-3B,Llama-3.2-3B,92,1.0,20,0.0,0.0,0.0,0.0,0.6300000000000001,0.9249141835478809,0.917032535431183,0.9615789473684211,0.7784210526315788,0.0,0.005263157894736842,0.00779896013864818,54.0,17.398988095238096,0.6300000000000001,0.007365684575389948,51.0,12.958201058201057,0.5850000000000001,,
Llama-3.2-3B,Llama-3.2-3B,92,2.0,20,0.0,0.0,0.0,0.0,0.15499999999999997,0.9957521027801702,0.8026253132832081,0.9421052631578948,0.2636842105263158,0.0,0.18947368421052632,0.0031773541305603697,22.0,41.54232804232804,0.135,0.0030329289428076256,21.0,41.58121693121693,0.12999999999999998,,
Llama-3.2-3B,Llama-3.2-3B,126,0.0,20,0.0,0.0,0.0,0.0,0.5999999999999999,0.10105263157894738,0.0,0.2694736842105263,0.16842105263157894,0.6631578947368421,0.6631578947368421,0.0010109763142692085,7.0,32.71428571428571,0.6999999999999998,0.0008665511265164644,6.0,22.83333333333333,0.5999999999999999,,
Llama-3.2-3B,Llama-3.2-3B,126,0.5,20,0.0,0.0,0.0,0.0,0.7500000000000001,0.5718458257428846,0.5628108003108003,0.7747368421052633,0.6436842105263157,0.0,0.0,0.003610629693818602,25.0,34.28418650793652,0.85,0.0031773541305603697,22.0,26.039186507936506,0.7100000000000001,,
Llama-3.2-3B,Llama-3.2-3B,126,1.0,20,0.0,0.0,0.0,0.0,0.54,0.9006643584313863,0.9226669151282155,0.9326315789473685,0.6978947368421052,0.0,0.005263157894736842,0.007221259387637204,50.0,28.68996913580247,0.62,0.006499133448873483,45.0,19.722385620915034,0.5000000000000001,,
Llama-3.2-3B,Llama-3.2-3B,126,2.0,20,0.0,0.0,0.0,0.0,0.165,0.9875412230121371,0.8666102756892231,0.9594736842105264,0.24473684210526317,0.0,0.08421052631578947,0.0030329289428076256,21.0,15.046153846153846,0.16000000000000003,0.0027440785673021376,19.0,15.174999999999999,0.15000000000000002,,
Llama-3.2-3B,Llama-3.2-3B,181,0.0,20,0.0,0.0,0.0,0.0,0.6999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,37.29999999999999,1.0,0.0010109763142692085,7.0,20.42857142857143,0.6999999999999998,,
Llama-3.2-3B,Llama-3.2-3B,181,0.5,20,0.0,0.0,0.0,0.0,0.575,0.7045506566017402,0.8084910265173422,0.9,0.6168421052631579,0.0,0.0,0.004766031195840554,33.0,40.43888888888889,0.82,0.004043905257076834,28.0,20.34190476190476,0.525,,
Llama-3.2-3B,Llama-3.2-3B,181,1.0,20,0.0,0.0,0.0,0.0,0.5549999999999999,0.9182299655877952,0.9235925405004353,0.9784210526315791,0.6868421052631579,0.0,0.005263157894736842,0.008665511265164644,60.0,26.10509259259259,0.6700000000000002,0.007654534950895436,53.0,15.955114638447974,0.51,,
Llama-3.2-3B,Llama-3.2-3B,181,2.0,20,0.0,0.0,0.0,0.0,0.125,0.996201015209692,0.7004300524037367,0.9126315789473685,0.21526315789473688,0.0,0.2894736842105263,0.0033217793183131137,23.0,16.566666666666666,0.145,0.0025996533795493936,18.0,6.5814814814814815,0.12,,
Llama-3.2-3B,Llama-3.2-3B,197,0.0,20,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0011554015020219526,8.0,48.0,0.8000000000000002,0.0010109763142692085,7.0,20.142857142857146,0.6999999999999998,,
Llama-3.2-3B,Llama-3.2-3B,197,0.5,20,0.0,0.0,0.0,0.0,0.7699999999999999,0.674033403341901,0.6748871664970736,0.876842105263158,0.7426315789473685,0.0,0.0,0.004477180820335066,31.0,44.519246031746036,0.745,0.004043905257076834,28.0,25.868809523809524,0.6649999999999999,,
Llama-3.2-3B,Llama-3.2-3B,197,1.0,20,0.0,0.0,0.0,0.0,0.795,0.8444730323765275,0.8314367684259324,0.9657894736842106,0.8357894736842106,0.0,0.0,0.007365684575389948,51.0,41.710932539682545,0.725,0.006787983824378971,47.0,27.397083333333335,0.6549999999999998,,
Llama-3.2-3B,Llama-3.2-3B,197,2.0,20,0.0,0.0,0.0,0.0,0.205,0.994505122455261,0.905797827903091,0.9836842105263157,0.32263157894736844,0.0,0.07894736842105263,0.0034662045060658577,24.0,19.496031746031747,0.175,0.0034662045060658577,24.0,19.496031746031747,0.175,,
Llama-3.2-3B,Llama-3.2-3B,367,0.0,20,0.0,0.0,0.0,0.0,0.9799999999999998,0.15546558704453442,0.14035087719298242,0.10105263157894737,0.10105263157894737,0.6631578947368421,0.6631578947368421,0.0017331022530329288,12.0,6.5555555555555545,0.8999999999999998,0.0015886770652801848,11.0,5.313888888888888,0.8800000000000001,,
Llama-3.2-3B,Llama-3.2-3B,367,0.5,20,0.0,0.0,0.0,0.0,0.97,0.7439440092749934,0.7420657723633527,0.8789473684210526,0.8773684210526315,0.0,0.0,0.005921432697862507,41.0,4.23640873015873,0.8450000000000001,0.005777007510109763,40.0,4.298075396825396,0.8400000000000001,,
Llama-3.2-3B,Llama-3.2-3B,367,1.0,20,0.0,0.0,0.0,0.0,0.755,0.9543541904296345,0.9438276590653566,0.9773684210526317,0.8736842105263158,0.0,0.005263157894736842,0.010109763142692086,70.0,5.68994708994709,0.7000000000000001,0.009676487579433853,67.0,5.46574074074074,0.6799999999999999,,
Llama-3.2-3B,Llama-3.2-3B,367,2.0,20,0.03065735963827292,0.1371038803236732,0.03065735963827292,0.1371038803236732,0.16000000000000003,0.9988074384878605,0.7608187134502923,0.9136842105263159,0.27,0.0,0.23684210526315788,0.004043905257076834,28.0,5.702164502164502,0.15,0.003610629693818602,25.0,6.469047619047619,0.135,4.472135954999579,4.472135954999579
Llama-3.2-3B,Llama-3.2-3B,400,0.0,20,0.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0014442518775274408,10.0,37.5,1.0,0.0011554015020219526,8.0,34.25,0.8000000000000002,,
Llama-3.2-3B,Llama-3.2-3B,400,0.5,20,0.0,0.0,0.0,0.0,0.705,0.657977929928598,0.7290729592045382,0.7952631578947367,0.7142105263157894,0.010526315789473684,0.010526315789473684,0.004043905257076834,28.0,34.7299007936508,0.8450000000000001,0.003755054881571346,26.0,30.68738095238095,0.6599999999999999,,
Llama-3.2-3B,Llama-3.2-3B,400,1.0,20,0.0,0.0,0.0,0.0,0.765,0.9054555086115703,0.9165123298026183,0.9721052631578948,0.826842105263158,0.0,0.0,0.009387637203928365,65.0,27.321210317460316,0.8150000000000001,0.008954361640670132,62.0,24.925793650793654,0.715,,
Llama-3.2-3B,Llama-3.2-3B,400,2.0,20,0.0,0.0,0.0,0.0,0.07000000000000002,0.9937208816205069,0.8008771929824562,0.9221052631578947,0.10947368421052632,0.0,0.19473684210526315,0.002021952628538417,14.0,20.98717948717949,0.095,0.0015886770652801848,11.0,19.848484848484848,0.07000000000000002,,
Llama-3.2-3B,Llama-3.2-3B,421,0.0,20,0.0,0.0,0.0,0.0,0.8999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0012998266897746968,9.0,17.77777777777778,0.8999999999999998,0.0011554015020219526,8.0,18.875,0.8000000000000002,,
Llama-3.2-3B,Llama-3.2-3B,421,0.5,20,0.0,0.0,0.0,0.0,0.7700000000000001,0.5969548321430348,0.6078098509677458,0.7605263157894737,0.6142105263157895,0.0,0.0,0.004188330444829578,29.0,23.54277777777778,0.9199999999999999,0.003610629693818602,25.0,22.18244047619048,0.74,,
Llama-3.2-3B,Llama-3.2-3B,421,1.0,20,0.008861964339202387,0.039631909353271086,0.00967132018086354,0.04325145871315288,0.7700000000000001,0.8070429174323586,0.8229407469035954,0.9215789473684212,0.8052631578947368,0.0,0.0,0.0085210860774119,59.0,23.24392857142857,0.875,0.007510109763142692,52.0,24.57121031746032,0.7400000000000001,4.47213595499958,4.47213595499958
Llama-3.2-3B,Llama-3.2-3B,421,2.0,20,0.0,0.0,0.0,0.0,0.225,0.9929890157639872,0.9320403280929596,0.9752631578947369,0.34842105263157896,0.0,0.05789473684210526,0.004910456383593298,34.0,11.620000000000001,0.24,0.00462160600808781,32.0,9.93095238095238,0.20999999999999996,,
Llama-3.2-3B,Llama-3.2-3B,427,0.0,20,0.0,0.0,0.0,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0011554015020219526,8.0,34.0,0.8000000000000002,0.0008665511265164644,6.0,25.33333333333333,0.5999999999999999,,
Llama-3.2-3B,Llama-3.2-3B,427,0.5,20,0.0,0.0,0.0,0.0,0.7200000000000001,0.7511676607570368,0.7955143102511524,0.9073684210526317,0.738421052631579,0.0,0.0,0.006210283073367995,43.0,32.97805555555556,0.89,0.005488157134604275,38.0,25.114920634920637,0.7000000000000001,,
Llama-3.2-3B,Llama-3.2-3B,427,1.0,20,0.0,0.0,0.0,0.0,0.62,0.9224582744396986,0.9531658331348734,0.9757894736842105,0.7705263157894736,0.0,0.0,0.011554015020219527,80.0,25.417996031746032,0.7650000000000001,0.00924321201617562,64.0,17.423976608187132,0.575,,
Llama-3.2-3B,Llama-3.2-3B,427,2.0,20,0.0,0.0,0.0,0.0,0.10500000000000001,0.9988345864661655,0.65,0.938421052631579,0.18315789473684216,0.0,0.3473684210526316,0.0028885037550548816,20.0,8.86,0.11500000000000002,0.002455228191796649,17.0,9.804166666666665,0.095,,
Llama-3.2-3B,Llama-3.2-3B,442,0.0,20,0.0,0.0,0.0,0.0,0.8999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0012998266897746968,9.0,13.666666666666666,0.8999999999999998,0.0011554015020219526,8.0,12.375,0.8000000000000002,,
Llama-3.2-3B,Llama-3.2-3B,442,0.5,20,0.0,0.0,0.0,0.0,0.7300000000000001,0.7569865102444133,0.7553811818556401,0.8526315789473684,0.7526315789473684,0.0,0.005263157894736842,0.005054881571346043,35.0,11.739166666666666,0.785,0.004910456383593298,34.0,10.328194444444444,0.705,,
Llama-3.2-3B,Llama-3.2-3B,442,1.0,20,0.0,0.0,0.0,0.0,0.645,0.8984912487617392,0.9036731874077077,0.9568421052631579,0.7726315789473683,0.0,0.0,0.008665511265164644,60.0,12.476921470342523,0.6799999999999999,0.00779896013864818,54.0,11.426399331662491,0.5850000000000001,,
Llama-3.2-3B,Llama-3.2-3B,442,2.0,20,0.0,0.0,0.0,0.0,0.09000000000000001,0.9983641702294953,0.7631578947368421,0.961578947368421,0.1515789473684211,0.0,0.23684210526315788,0.0028885037550548816,20.0,11.575757575757576,0.10000000000000002,0.0025996533795493936,18.0,12.883333333333335,0.09000000000000001,,
Llama-3.2-3B,Llama-3.2-3B,445,0.0,20,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,1.0,1.0,0.0007221259387637204,5.0,37.0,0.5,0.0004332755632582322,3.0,19.66666666666667,0.29999999999999993,,
Llama-3.2-3B,Llama-3.2-3B,445,0.5,20,0.0,0.0,0.0,0.0,0.45999999999999996,0.5016882970830339,0.5277527151211362,0.6505263157894738,0.4426315789473685,0.0,0.005263157894736842,0.0025996533795493936,18.0,32.27869047619048,0.655,0.001877527440785673,13.0,17.834285714285716,0.44000000000000006,,
Llama-3.2-3B,Llama-3.2-3B,445,1.0,20,0.0,0.0,0.0,0.0,0.635,0.7980027206919419,0.8396548334706229,0.9326315789473687,0.7352631578947367,0.0,0.0,0.007943385326400924,55.0,23.812738095238096,0.76,0.006354708261120739,44.0,13.272142857142857,0.545,,
Llama-3.2-3B,Llama-3.2-3B,445,2.0,20,0.0,0.0,0.0,0.0,0.12,0.9958069580556137,0.8425438596491228,0.9736842105263158,0.19105263157894742,0.0,0.14736842105263157,0.0028885037550548816,20.0,27.84545454545454,0.13000000000000003,0.002455228191796649,17.0,25.572727272727274,0.10500000000000001,,
Llama-3.2-3B,Llama-3.2-3B,495,0.0,20,0.0,0.0,0.0,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0010109763142692085,7.0,28.0,0.6999999999999998,0.0008665511265164644,6.0,29.166666666666664,0.5999999999999999,,
Llama-3.2-3B,Llama-3.2-3B,495,0.5,20,0.0,0.0,0.0,0.0,0.675,0.7007442524207639,0.7134949699423385,0.8368421052631579,0.6505263157894736,0.0,0.0,0.005054881571346043,35.0,37.19623015873016,0.85,0.004477180820335066,31.0,29.264087301587303,0.675,,
Llama-3.2-3B,Llama-3.2-3B,495,1.0,20,0.03799168165515983,0.10243362659902283,0.0,0.0,0.5899999999999999,0.8713905316208966,0.9012103247629563,0.93,0.6910526315789473,0.0,0.0,0.00779896013864818,54.0,31.99876984126984,0.7449999999999999,0.006499133448873483,45.0,19.38763888888889,0.575,2.696211963681551,
Llama-3.2-3B,Llama-3.2-3B,495,2.0,20,0.019519002499605084,0.08729163288421056,0.0,0.0,0.10500000000000001,0.9949823318417501,0.8592105263157894,0.9747368421052631,0.15947368421052635,0.0,0.13157894736842105,0.0027440785673021376,19.0,20.615384615384617,0.12000000000000002,0.002310803004043905,16.0,14.0,0.10500000000000001,4.47213595499958,
Llama-3.2-3B,Llama-3.2-3B,506,0.0,20,1.0,0.0,1.0,0.0,0.8999999999999998,0.0,0.0,0.16842105263157894,0.16842105263157894,0.6631578947368421,0.6631578947368421,0.0012998266897746968,9.0,7.111111111111112,0.8999999999999998,0.0011554015020219526,8.0,7.125,0.8000000000000002,0.0,0.0
Llama-3.2-3B,Llama-3.2-3B,506,0.5,20,0.8780803155822425,0.27271093616303616,0.9315464876785728,0.23423955122638537,0.825,0.6549286391554601,0.6657065801415647,0.8121052631578948,0.718421052631579,0.0,0.0,0.005921432697862507,41.0,9.545753968253967,0.8550000000000001,0.005343731946851531,37.0,9.782519841269842,0.7249999999999999,0.31057630073645986,0.25145234760115265
Llama-3.2-3B,Llama-3.2-3B,506,1.0,20,0.6327324383928644,0.41252464027313457,0.7315464876785729,0.4409837734957586,0.7150000000000001,0.868144632737675,0.871630325299056,0.9552631578947368,0.7647368421052633,0.0,0.0,0.008087810514153668,56.0,9.519862155388472,0.7750000000000001,0.007221259387637204,50.0,10.100668337510442,0.635,0.651973275340433,0.6028103215902777
Llama-3.2-3B,Llama-3.2-3B,506,2.0,20,0.09653382790366966,0.2564029209004369,0.125,0.31933318682925255,0.08,0.9967970914127423,0.5783333333333334,0.9700000000000001,0.13947368421052633,0.0,0.41578947368421054,0.002166377816291161,15.0,7.489583333333334,0.095,0.0017331022530329288,12.0,8.452380952380953,0.08,2.6560939980159013,2.5546654946340204
Llama-3.2-3B,Llama-3.2-3B,515,0.0,20,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,1.0,1.0,0.0008665511265164644,6.0,23.0,0.5999999999999999,0.0004332755632582322,3.0,22.66666666666667,0.29999999999999993,,
Llama-3.2-3B,Llama-3.2-3B,515,0.5,20,0.0,0.0,0.0,0.0,0.6300000000000001,0.6130696161423715,0.6086299227088702,0.7631578947368423,0.6578947368421053,0.0,0.0,0.004332755632582322,30.0,33.61257936507937,0.78,0.003755054881571346,26.0,25.497083333333332,0.615,,
Llama-3.2-3B,Llama-3.2-3B,515,1.0,20,0.0,0.0,0.0,0.0,0.7250000000000001,0.8664660986497797,0.8684080732648845,0.9368421052631579,0.8057894736842105,0.0,0.0,0.00779896013864818,54.0,25.361309523809524,0.7950000000000002,0.007221259387637204,50.0,19.437876984126984,0.6950000000000001,,
Llama-3.2-3B,Llama-3.2-3B,515,2.0,20,0.0,0.0,0.0,0.0,0.095,0.9970953999832117,0.7526315789473684,0.9252631578947369,0.1578947368421053,0.0,0.24210526315789474,0.002310803004043905,16.0,24.36111111111111,0.09,0.001877527440785673,13.0,18.26388888888889,0.065,,
